CODEISIN;CATV;31/12/2019;02/01/2020;03/01/2020;06/01/2020;07/01/2020;08/01/2020;09/01/2020;10/01/2020;13/01/2020;14/01/2020;15/01/2020;16/01/2020;17/01/2020;20/01/2020;21/01/2020;22/01/2020;23/01/2020;24/01/2020;27/01/2020;28/01/2020;29/01/2020;30/01/2020;31/01/2020;03/02/2020;04/02/2020;05/02/2020;06/02/2020;07/02/2020;10/02/2020;11/02/2020;12/02/2020;13/02/2020;14/02/2020;17/02/2020;18/02/2020;19/02/2020;20/02/2020;21/02/2020;24/02/2020;25/02/2020;26/02/2020;27/02/2020;28/02/2020;02/03/2020;03/03/2020;04/03/2020;05/03/2020;06/03/2020;09/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;16/03/2020;17/03/2020;18/03/2020;19/03/2020;20/03/2020;23/03/2020;24/03/2020;25/03/2020;26/03/2020;27/03/2020;30/03/2020;31/03/2020;01/04/2020;02/04/2020;03/04/2020;06/04/2020;07/04/2020;08/04/2020;09/04/2020;14/04/2020;15/04/2020;16/04/2020;17/04/2020;20/04/2020;21/04/2020;22/04/2020;23/04/2020;24/04/2020;27/04/2020;28/04/2020;29/04/2020;30/04/2020;04/05/2020;05/05/2020;06/05/2020;07/05/2020;11/05/2020;12/05/2020;13/05/2020;14/05/2020;15/05/2020;18/05/2020;19/05/2020;20/05/2020;22/05/2020;25/05/2020;26/05/2020;27/05/2020;28/05/2020;29/05/2020;02/06/2020;03/06/2020;04/06/2020;05/06/2020;08/06/2020;09/06/2020;10/06/2020;11/06/2020;12/06/2020;15/06/2020;16/06/2020;17/06/2020;18/06/2020;19/06/2020;22/06/2020;23/06/2020;24/06/2020;25/06/2020;26/06/2020;29/06/2020;30/06/2020;01/07/2020;02/07/2020;03/07/2020;06/07/2020;07/07/2020;08/07/2020;09/07/2020;10/07/2020;13/07/2020;15/07/2020;16/07/2020;17/07/2020;20/07/2020;21/07/2020;22/07/2020;23/07/2020;24/07/2020;27/07/2020;28/07/2020;SOM;;-1,04454E-05;-1,04454E-05
US87938WAP86;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2,067E-07;1,749E-07;0,000000639;2,431E-07;5,671E-07;2,53E-08;5,238E-07;1,4427E-06;5,982E-07;3,737E-07;0,000000215;2,0944E-06;2,954E-07;2,495E-07;5,596E-07;1,4148E-06;3,433E-07;4,413E-07;4,293E-07;5,075E-07;1,3902E-06;3,032E-07;4,087E-07;4,459E-07;1,5882E-06;1,219E-07;6,308E-07;0,000000648;1,8783E-06;3,092E-07;5,207E-07;2,887E-07;5,569E-07;1,3956E-06;4,188E-07;7,01E-08;8,474E-07;1,2381E-06;6,572E-07;4,375E-07;9,31E-08;3,561E-07;1,0143E-06;1,922E-07;2,982E-07;1,672E-07;8,298E-07;6,084E-07;4,129E-07;2,354E-07;2,764E-07;1,5562E-06;6,342E-07;1,159E-07;7,006E-07;5,246E-07;1,4834E-06;0,000000575;2,28E-08;1,969E-07;7,101E-07;1,4623E-06;4,431E-07;2,987E-07;4,882E-07;3,541E-07;1,4012E-06;4,185E-07;5,32E-08;6,046E-07;1,171E-07;1,4872E-06;7,572E-07;-1,333E-07;3,475E-07;1,3917E-06;1,625E-07;2,756E-07;-2,57E-08;1,535E-07;9,699E-07;7,28E-08;-0,000000128;4,74756E-05;;;
USF2893TAN66;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
USF2893TAN66;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7,359E-07;1,317E-07;-9E-10;2,642E-07;0,0000004;1,298E-07;0,000000133;1,387E-07;1,426E-07;4,241E-07;1,316E-07;1,371E-07;1,405E-07;5,426E-07;1,114E-07;1,549E-07;1,576E-07;5,688E-07;1,258E-07;1,544E-07;1,281E-07;1,568E-07;4,404E-07;1,413E-07;9,76E-08;2,817E-07;4,174E-07;1,724E-07;1,427E-07;9,43E-08;1,304E-07;3,815E-07;1,047E-07;1,199E-07;9,95E-08;3,348E-07;1,699E-07;0,000000136;1,073E-07;1,101E-07;4,676E-07;1,731E-07;8,58E-08;1,848E-07;1,552E-07;0,000000451;1,649E-07;0,000000067;9,72E-08;1,891E-07;4,485E-07;1,416E-07;1,148E-07;1,471E-07;1,228E-07;8,944E-07;-2,772E-07;6,41E-08;1,688E-07;7,56E-08;4,446E-07;2,511E-07;2,46E-08;1,188E-07;4,258E-07;8,01E-08;1,031E-07;3,85E-08;7,47E-08;3,281E-07;0,000000057;1,46E-08;1,43878E-05;;;
USN84413CJ59;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-2,132E-07;1,8467E-06;3,543E-07;1,377E-07;2,1255E-06;;;
USU07265AB47;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
USU07265AB47;VMOB;0;1,335E-07;4,062E-07;1,371E-07;1,287E-07;1,408E-07;0,000000142;1,0833E-06;3,571E-07;3,479E-07;3,643E-07;3,454E-07;1,0695E-06;0,000000391;3,495E-07;3,648E-07;3,466E-07;1,1224E-06;3,953E-07;3,593E-07;3,541E-07;3,704E-07;1,0475E-06;0,000000286;3,913E-07;3,834E-07;4,239E-07;1,1196E-06;4,281E-07;4,247E-07;3,659E-07;4,448E-07;0,000001184;3,999E-07;3,639E-07;4,577E-07;0,000000355;1,1511E-06;2,459E-07;0,000000347;3,038E-07;3,639E-07;8,008E-07;2,953E-07;1,164E-07;2,611E-07;4,154E-07;8,168E-07;2,438E-07;-3,2E-09;6,909E-07;3,726E-07;1,3264E-06;6,121E-07;1,411E-07;9,113E-07;6,431E-07;1,9154E-06;5,101E-07;2,078E-07;1,0346E-06;2,969E-07;8,883E-07;2,792E-07;3,099E-07;0,0000003;3,116E-07;0,00000093;0,000000335;0,000000284;2,529E-07;1,4772E-06;2,612E-07;2,478E-07;3,316E-07;9,343E-07;2,715E-07;3,038E-07;3,053E-07;3,298E-07;9,519E-07;2,646E-07;2,948E-07;3,167E-07;0,000001178;1,937E-07;3,781E-07;3,922E-07;1,3051E-06;2,671E-07;3,577E-07;2,614E-07;0,000000366;9,729E-07;3,052E-07;1,591E-07;6,116E-07;0,000000929;4,191E-07;3,257E-07;1,668E-07;2,828E-07;1,1235E-06;1,997E-07;2,483E-07;1,858E-07;7,099E-07;3,976E-07;2,961E-07;2,144E-07;2,344E-07;1,0643E-06;4,098E-07;1,508E-07;4,434E-07;3,616E-07;1,0403E-06;3,887E-07;0,000000104;0,00000019;4,521E-07;4,682E-07;1,562E-07;1,543E-07;1,587E-07;1,565E-07;4,823E-07;1,512E-07;0,00000014;1,542E-07;0,000000138;4,601E-07;2,977E-07;1,218E-07;1,436E-07;4,486E-07;1,271E-07;0,000000133;1,082E-07;1,181E-07;3,913E-07;0,000000112;9,45E-08;6,27885E-05;;;
VT01.EUR;TRES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS0122028904;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0,000000236;4,3382E-06;2,4239E-06;5,031E-07;1,4702E-06;1,1081E-06;4,7027E-06;8,696E-07;3,659E-07;0,000000966;6,2067E-06;0,000001758;1,3765E-06;8,954E-07;3,3514E-06;1,3117E-06;4,306E-07;-3,842E-07;1,8848E-06;4,0957E-06;9,099E-07;1,5842E-06;1,2584E-06;4,2599E-06;3,429E-07;1,1652E-06;2,0618E-06;4,0727E-06;1,4261E-06;4,301E-07;-5,147E-07;1,2506E-06;3,5831E-06;-7,801E-07;7,459E-07;2,9467E-06;2,5927E-06;1,2281E-06;1,5024E-06;1,8234E-06;-3,771E-07;3,1231E-06;2,7974E-06;1,4884E-06;0,000000376;2,0029E-06;3,1199E-06;1,9477E-06;4,157E-07;8,817E-07;2,4476E-06;9,639E-07;9,391E-07;1,7047E-06;1,2429E-06;1,9681E-06;4,337E-07;1,5874E-06;1,0922E-06;4,942E-07;4,0642E-06;-2,712E-07;-7,57E-08;3,1595E-06;2,1953E-06;3,5932E-06;1,4701E-06;-0,00000018;2,6739E-06;1,2252E-06;4,2286E-06;2,3082E-06;-2,2703E-06;1,4704E-06;3,2234E-06;5,024E-07;0,000002269;7,084E-07;2,815E-07;2,6495E-06;8,478E-07;6,469E-07;0,000133169;;;
XS0126504421;VMOB;0;0,000000005;0,000000015;0,000000005;0,000000005;0,000000005;0,000000005;0,000000015;0,000000005;0,000000005;0,000000005;4,8E-09;1,44E-08;4,8E-09;4,8E-09;4,8E-09;4,8E-09;1,44E-08;4,8E-09;4,8E-09;4,8E-09;4,8E-09;1,44E-08;4,8E-09;4,8E-09;4,8E-09;4,8E-09;1,44E-08;4,8E-09;4,8E-09;4,8E-09;4,8E-09;1,44E-08;4,8E-09;4,8E-09;4,8E-09;4,8E-09;1,44E-08;4,6E-09;4,8E-09;4,6E-09;4,6E-09;1,38E-08;4,6E-09;4,6E-09;4,6E-09;4,6E-09;1,44E-08;4,8E-09;4,8E-09;4,8E-09;4,8E-09;0,000000015;5,2E-09;5,2E-09;5,2E-09;5,2E-09;1,56E-08;0;5,8E-09;5,8E-09;5,8E-09;1,79E-08;0,000000006;0,000000006;0,000000006;0,000000006;0,000000018;0,000000006;5,8E-09;5,8E-09;2,89E-08;5,8E-09;5,7E-09;5,8E-09;1,73E-08;5,8E-09;0,000000006;0,000000006;0,000000006;1,79E-08;0,000000006;0,000000006;0,000000006;2,48E-08;6,2E-09;6,2E-09;6,2E-09;2,48E-08;6,2E-09;6,2E-09;6,2E-09;6,2E-09;1,86E-08;6,2E-09;6,2E-09;1,28E-08;1,93E-08;6,2E-09;6,4E-09;6,4E-09;6,4E-09;2,56E-08;6,4E-09;6,4E-09;6,4E-09;1,93E-08;6,4E-09;6,4E-09;6,4E-09;6,4E-09;1,93E-08;6,4E-09;6,4E-09;6,4E-09;6,6E-09;1,99E-08;0;0,000000007;0,000000007;0,000000007;2,09E-08;0,000000007;0,000000007;0,000000007;0,000000007;2,09E-08;6,8E-09;6,7E-09;6,5E-09;6,5E-09;2,02E-08;1,35E-08;6,5E-09;6,8E-09;1,96E-08;6,3E-09;6,3E-09;6,1E-09;6,1E-09;1,89E-08;6,3E-09;6,1E-09;1,1873E-06;;;
XS0366204393;VMOB;0;0,000004737;2,9587E-06;2,725E-07;2,3582E-06;1,7045E-06;2,1404E-06;3,5837E-06;1,1906E-06;-1,1755E-06;2,6102E-06;1,1238E-06;5,7929E-06;1,6052E-06;7,835E-07;0,000002827;3,6798E-06;5,0877E-06;1,4172E-06;8,077E-07;4,707E-07;1,7646E-06;5,5762E-06;2,7293E-06;-3,4558E-06;2,9207E-06;2,1852E-06;2,9903E-06;1,6688E-06;0,000003143;2,4411E-06;3,1961E-06;8,4494E-06;2,0669E-06;-0,000000135;2,9996E-06;-1,1598E-06;3,8392E-06;1,8223E-06;2,93E-08;2,6253E-06;-1,5572E-06;-6,448E-07;-1,2411E-06;-4,4293E-06;1,8786E-06;4,1495E-06;3,4428E-06;2,6943E-06;-1,9466E-06;1,876E-07;-6,619E-07;-1,0578E-06;-3,9611E-06;-2,8282E-06;8,964E-07;-0,000009428;7,1092E-06;7,2669E-06;-3,7642E-06;6,4748E-06;2,3968E-06;9,6466E-06;7,1082E-06;3,6163E-06;3,0615E-06;1,6013E-06;1,03586E-05;6,096E-07;-1,2161E-06;1,1995E-06;1,10201E-05;0,000004156;2,6076E-06;7,874E-07;4,9445E-06;2,3743E-06;-9,136E-07;-3,9076E-06;4,3673E-06;7,3923E-06;8,332E-07;3,2663E-06;0,00000203;5,3872E-06;-1,1512E-06;0,000001711;4,8614E-06;4,8597E-06;2,5217E-06;-7,806E-07;-3,9646E-06;2,0403E-06;0,000005302;-4,7242E-06;3,789E-07;5,3802E-06;2,1811E-06;1,8956E-06;2,7093E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0001982;;;
XS0429325748;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5,4675E-06;2,2629E-06;2,0823E-06;1,8293E-06;1,8828E-06;5,4886E-06;1,8826E-06;1,8439E-06;2,0609E-06;0,000001976;5,3589E-06;1,7109E-06;2,0402E-06;1,8972E-06;1,7118E-06;5,9331E-06;1,4356E-06;1,4599E-06;2,6221E-06;2,3054E-06;5,8726E-06;1,9869E-06;1,3557E-06;2,4776E-06;1,9002E-06;6,0354E-06;3,8187E-06;3,744E-07;2,0112E-06;5,5068E-06;1,4981E-06;2,3264E-06;1,5461E-06;1,3421E-06;4,9459E-06;1,6277E-06;1,4964E-06;9,93741E-05;;;
XS0468425615;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1,3319E-06;0,000000666;6,793E-07;6,793E-07;6,793E-07;2,0379E-06;6,926E-07;6,926E-07;0,000000706;0,000000706;2,1578E-06;7,326E-07;7,325E-07;7,326E-07;7,326E-07;2,1578E-06;7,326E-07;6,926E-07;6,926E-07;3,4631E-06;6,926E-07;7,059E-07;0,000000706;2,1178E-06;0,000000706;7,059E-07;7,193E-07;7,193E-07;2,1578E-06;7,192E-07;7,326E-07;7,326E-07;2,9836E-06;7,459E-07;7,459E-07;7,459E-07;2,9836E-06;7,459E-07;7,459E-07;7,459E-07;7,592E-07;2,2777E-06;7,592E-07;7,592E-07;1,5184E-06;2,3176E-06;7,726E-07;7,859E-07;7,859E-07;7,858E-07;3,1435E-06;7,859E-07;7,858E-07;7,992E-07;2,3576E-06;7,859E-07;7,858E-07;7,992E-07;7,859E-07;2,3576E-06;7,858E-07;7,859E-07;7,859E-07;7,991E-07;2,3975E-06;7,992E-07;7,992E-07;7,991E-07;7,992E-07;2,3975E-06;7,992E-07;7,991E-07;8,125E-07;8,125E-07;2,4375E-06;7,725E-07;7,726E-07;7,592E-07;7,725E-07;2,3176E-06;1,5451E-06;7,725E-07;7,726E-07;2,3176E-06;7,459E-07;7,325E-07;0,000000706;0,000000706;2,1977E-06;7,193E-07;7,192E-07;0,000102601;;;
XS0487711573;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS0487711573;VMOB;0;3,6712E-06;1,10137E-05;3,6712E-06;3,6713E-06;3,6712E-06;3,6438E-06;1,09315E-05;3,6438E-06;3,6438E-06;3,6439E-06;3,6164E-06;1,07671E-05;0,000003589;3,5616E-06;3,5617E-06;0,000003589;-4,841E-07;3,5526E-06;7,671E-07;7,671E-07;7,671E-07;2,3013E-06;7,671E-07;7,671E-07;7,671E-07;7,671E-07;2,3014E-06;7,671E-07;7,671E-07;7,671E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,52324E-05;;;
XS0496716282;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS0496716282;VMOB;0;6,756E-07;2,0266E-06;6,756E-07;6,756E-07;6,756E-07;6,756E-07;2,0266E-06;6,756E-07;6,755E-07;6,756E-07;6,609E-07;1,9826E-06;6,609E-07;6,609E-07;6,609E-07;6,609E-07;1,9826E-06;6,609E-07;6,462E-07;6,461E-07;6,609E-07;1,9826E-06;6,608E-07;6,609E-07;6,756E-07;6,609E-07;1,9826E-06;6,609E-07;6,609E-07;6,608E-07;6,609E-07;1,9826E-06;6,608E-07;6,609E-07;6,609E-07;6,609E-07;1,9385E-06;6,462E-07;6,462E-07;6,315E-07;6,461E-07;1,8945E-06;6,315E-07;6,461E-07;6,315E-07;6,315E-07;1,9385E-06;6,609E-07;6,609E-07;6,609E-07;6,608E-07;2,0707E-06;6,902E-07;7,049E-07;7,049E-07;7,049E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,16359E-05;;;
XS0497187640;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS0497187640;VMOB;0;3,4987E-06;0,000010496;3,4985E-06;3,4987E-06;3,4985E-06;0,000003481;1,04425E-05;0,000003481;0,000003481;3,4808E-06;3,4454E-06;1,02827E-05;3,4277E-06;3,4099E-06;3,4097E-06;3,4099E-06;1,02827E-05;3,4277E-06;3,3742E-06;3,3744E-06;3,3744E-06;1,02294E-05;3,3922E-06;3,4097E-06;3,4454E-06;3,4454E-06;1,03359E-05;3,4454E-06;3,4275E-06;3,4454E-06;3,4452E-06;1,03361E-05;3,4454E-06;3,4275E-06;3,4454E-06;3,4452E-06;1,00697E-05;3,3211E-06;3,3209E-06;3,3034E-06;3,3209E-06;9,7501E-06;3,2501E-06;3,3209E-06;3,2501E-06;3,3032E-06;1,00697E-05;3,3744E-06;0,000003392;3,3744E-06;3,4097E-06;1,07091E-05;3,5873E-06;0,000003623;3,6408E-06;3,6406E-06;1,10288E-05;3,7116E-06;3,7118E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00028568;;;
XS0522407351;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS0522407351;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6,557E-07;1,639E-07;1,639E-07;1,639E-07;4,918E-07;1,639E-07;1,639E-07;1,639E-07;1,639E-07;4,918E-07;1,639E-07;1,749E-07;1,749E-07;6,994E-07;1,749E-07;1,749E-07;1,749E-07;6,995E-07;1,749E-07;1,749E-07;1,749E-07;1,749E-07;5,246E-07;1,749E-07;1,749E-07;3,497E-07;5,246E-07;1,749E-07;1,858E-07;1,858E-07;1,858E-07;7,432E-07;1,858E-07;1,858E-07;1,858E-07;5,574E-07;1,858E-07;1,858E-07;1,858E-07;1,858E-07;5,574E-07;1,858E-07;1,858E-07;1,858E-07;1,858E-07;5,574E-07;1,858E-07;1,858E-07;1,858E-07;1,858E-07;5,574E-07;1,858E-07;1,858E-07;1,858E-07;1,858E-07;5,574E-07;1,749E-07;1,749E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,58147E-05;;;
XS0525912449;VMOB;0;6,411E-07;1,9233E-06;6,411E-07;1,6276E-06;6,409E-07;1,1342E-06;3,4027E-06;1,1343E-06;0;1,7213E-06;0,000001705;5,1147E-06;1,6886E-06;1,6885E-06;1,6886E-06;2,8275E-06;6,2216E-06;2,2624E-06;2,2295E-06;2,2296E-06;2,2295E-06;6,7377E-06;0,000002246;2,2622E-06;2,2788E-06;2,2786E-06;6,8362E-06;2,2786E-06;2,2622E-06;2,2788E-06;2,2786E-06;6,8362E-06;2,2786E-06;2,2786E-06;2,2788E-06;2,2786E-06;6,6394E-06;2,1967E-06;2,1968E-06;2,1803E-06;2,1967E-06;6,4427E-06;2,1475E-06;2,1968E-06;2,1475E-06;2,1804E-06;6,6393E-06;2,2294E-06;0,000002246;2,2295E-06;2,2624E-06;7,0819E-06;0,000002377;2,3935E-06;2,4098E-06;2,4099E-06;7,2786E-06;2,4591E-06;2,4753E-06;2,5245E-06;2,5247E-06;7,7704E-06;2,5902E-06;2,6065E-06;0,000002623;2,6229E-06;7,7704E-06;0,000002623;2,4589E-06;2,4755E-06;0,000012459;2,4917E-06;2,5083E-06;2,5245E-06;7,5737E-06;2,5411E-06;2,5409E-06;2,5739E-06;2,5737E-06;7,7214E-06;2,5737E-06;2,6065E-06;2,6066E-06;1,05574E-05;2,6393E-06;2,6394E-06;2,6393E-06;0,000010623;2,6557E-06;2,6722E-06;2,6721E-06;2,6886E-06;8,0655E-06;2,7048E-06;0,000002705;5,4426E-06;8,2131E-06;2,7376E-06;2,7706E-06;2,7868E-06;0,000002787;1,11476E-05;2,8032E-06;2,8032E-06;2,8198E-06;8,3114E-06;2,7706E-06;2,7868E-06;2,8198E-06;2,7868E-06;8,3606E-06;2,8034E-06;2,8032E-06;2,8034E-06;0,000002836;8,5081E-06;2,8362E-06;0,000002836;2,8362E-06;0,000002836;0,000008459;2,8198E-06;2,8196E-06;2,8525E-06;2,8524E-06;8,6558E-06;2,7377E-06;0,000002754;0,000002705;2,7376E-06;8,2623E-06;5,4755E-06;2,7376E-06;2,7376E-06;8,2132E-06;2,6229E-06;2,6066E-06;2,5245E-06;2,5083E-06;7,7704E-06;2,5737E-06;2,5411E-06;0,000503817;;;
