CODEISIN;CATV;PERF_POS_1M;PERF_POS_3M;PERF_POS_YTD;PERF_POS_DEB;CTRB_POS_1M;CTRB_POS_3M;CTRB_POS_YTD;CTRB_POS_DEB;CTRB_PORT_1M;CTRB_PORT_3M;CTRB_PORT_YTD;CTRB_PORT_DEB;PERF_PORT_1M;PERF_PORT_3M;PERF_PORT_YTD;PERF_PORT_DEB;PNL_PORT_1M;PNL_PORT_3M;PNL_PORT_YTD;PNL_PORT_DEB;CTRB_VENTE_1M;CTRB_VENTE_3M;CTRB_VENTE_YTD;CTRB_VENTE_DEB;PNL_VENTE_1M;PNL_VENTE_3M;PNL_VENTE_YTD;PNL_VENTE_DEB;FRAIS_1M;FRAIS_3M;FRAIS_YTD;FRAIS_DEB;CTRB_FRAIS_1M;CTRB_FRAIS_3M;CTRB_FRAIS_YTD;CTRB_FRAIS_DEB;C_D
AT0000A100E2;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
AT0000A100E2;VMOB;0,0000000000;0,0000000000;-0,0095068330;-0,0095068330;0,0000000000;0,0000000000;-0,0001805581;-0,0001805581;0,0000000000;0,0000000000;0,0002224329;0,0002224329;0,0000000000;0,0000000000;0,0116939901;0,0116939901;0,0000000000;0,0000000000;222422,4201345423;222422,4201345423;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;305,0400000000;305,0400000000;0,0000000000;0,0000000000;0,0000002912;0,0000002912;EUR
AT01.CHF;TRES;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;CHF
AT01.EUR;TRES;0,0000000000;0,0000000000;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
AT01.GBP;TRES;0,0196320400;0,0286066839;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;GBP
AT01.USD;TRES;-0,0097210484;-0,0989010926;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;USD
BE0002206721;VMOB;-0,0001700884;-0,0094072165;-0,0295699969;-0,0295699969;-0,0000007011;-0,0000030909;-0,0001107080;-0,0001107080;0,0000168230;0,0000498532;0,0001212315;0,0001212315;0,0041530014;0,0118101091;0,0315368816;0,0315368816;15220,7500000000;43284,0500000000;111635,5004988869;111635,5004988869;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;85,0400000000;85,0400000000;0,0000000000;0,0000000000;0,0000000840;0,0000000840;EUR
BE0002428036;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
BE0002428036;VMOB;0,0000000000;0,0000000000;-0,0071379642;-0,0071379642;0,0000000000;0,0000000000;-0,0000862519;-0,0000862519;0,0000000000;0,0000000000;0,0001063264;0,0001063264;0,0000000000;0,0000000000;0,0088114798;0,0088114798;0,0000000000;0,0000000000;109024,4400000000;109024,4400000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
BE0002442177;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
BE0002442177;VMOB;-0,0022794553;-0,0074215874;-0,0273304473;-0,0273304473;-0,0000294064;-0,0000975106;-0,0003518482;-0,0003518482;0,0000466836;0,0001386451;0,0003478309;0,0003478309;0,0036065601;0,0102561499;0,0273882195;0,0273882195;42294,1300000000;120273,8700000000;321181,6499999999;321181,6499999999;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
BE6315770030;CRNE;0,0000000000;0,0000000000;1,7777777778;1,7777777778;0,0000000000;0,0000000000;-0,0000010688;-0,0000010688;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
BE6317850467;CRNE;0,0000000000;0,0000000000;1,8888888889;1,8888888889;0,0000000000;0,0000000000;-0,0000018343;-0,0000018343;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
BQ01.CHF;TRES;0,0005575240;-0,0078052336;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;CHF
BQ01.EUR;TRES;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
BQ01.GBP;TRES;0,0148081663;0,0083015505;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;GBP
BQ01.USD;TRES;-0,0043704869;-0,0690872474;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;USD
CH0110442859;VMOB;0,0000000000;0,0000000000;-0,0059618442;-0,0059618442;0,0000000000;0,0000000000;-0,0000774172;-0,0000774172;0,0000000000;0,0000000000;0,0000880517;0,0000880517;0,0000000000;0,0000000000;0,0067824777;0,0067824777;0,0000000000;0,0000000000;98108,5400000000;98108,5400000000;0,0000000000;0,0000000000;-0,0000026057;-0,0000026057;0,0000000000;0,0000000000;-2892,9999999994;-2892,9999999994;0,0000000000;0,0000000000;60,0000000000;60,0000000000;0,0000000000;0,0000000000;0,0000000554;0,0000000554;CHF
CH0249899110;VMOB;-0,0036948272;-0,0024995001;-0,0097270471;-0,0097270471;-0,0000157338;-0,0000146161;-0,0000441795;-0,0000441795;0,0000051483;0,0000157603;0,0000407145;0,0000407145;0,0011593348;0,0033723608;0,0092837384;0,0092837384;5141,6500000000;14956,4200000000;41173,3800000000;41173,3800000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;CHF
CH0253514753;VMOB;;;;;-0,0000000361;-0,0000000361;-0,0000000361;-0,0000000361;0,0000000220;0,0000000220;0,0000000220;0,0000000220;0,0000482444;0,0000482444;0,0000482444;0,0000482444;21,7100000000;21,7100000000;21,7100000000;21,7100000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;161,1300000000;161,1300000000;161,1300000000;161,1300000000;0,0000001717;0,0000001717;0,0000001717;0,0000001717;CHF
CH0255286707;VMOB;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000033;0,0000000033;0,0000000033;0,0000000033;0,0000656000;0,0000656000;0,0000656000;0,0000656000;3,2800000000;3,2800000000;3,2800000000;3,2800000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;49,0800000000;49,0800000000;49,0800000000;49,0800000000;0,0000000523;0,0000000523;0,0000000523;0,0000000523;CHF
CH0255893049;VMOB;-0,0005003502;0,0018054162;-0,0120672601;-0,0120672601;-0,0000000073;0,0000000284;-0,0000001469;-0,0000001469;0,0000000144;0,0000000444;0,0000001136;0,0000001136;0,0009660000;0,0028253333;0,0077186667;0,0077186667;14,4900000000;42,3800000000;115,7800000000;115,7800000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;CHF
CH0287282476;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;CHF
CH0287282476;VMOB;0,0000000000;0,0027073097;-0,0092143069;-0,0092143069;0,0000000000;0,0000133778;-0,0000419434;-0,0000419434;0,0000000000;0,0000111229;0,0000543039;0,0000543039;0,0000000000;0,0022001238;0,0121451956;0,0121451956;0,0000000000;9955,5600000000;54957,0100000000;54957,0100000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;CHF
CH0319416001;VMOB;;;;;0,0000004933;0,0000004933;0,0000004933;0,0000004933;0,0000002798;0,0000002798;0,0000002798;0,0000002798;0,0005915546;0,0005915546;0,0005915546;0,0005915546;276,1895394164;276,1895394164;276,1895394164;276,1895394164;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;299,3500000000;299,3500000000;299,3500000000;299,3500000000;0,0000003185;0,0000003185;0,0000003185;0,0000003185;CHF
CH0320297895;VMOB;;;;;-0,0000002041;-0,0000002041;-0,0000002041;-0,0000002041;0,0000000177;0,0000000177;0,0000000177;0,0000000177;0,0000761209;0,0000761209;0,0000761209;0,0000761209;17,7334043779;17,7334043779;17,7334043779;17,7334043779;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;269,6300000000;269,6300000000;269,6300000000;269,6300000000;0,0000002873;0,0000002873;0,0000002873;0,0000002873;CHF
CH0406990827;VMOB;0,0000000000;0,0000000000;-0,0000999900;-0,0000999900;0,0000000000;0,0000000000;-0,0000005548;-0,0000005548;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;CHF
CH0419042525;VMOB;0,0000000000;0,0001000200;0,0005003002;0,0005003002;0,0000000000;-0,0000000048;0,0000010663;0,0000010663;0,0000000000;0,0000006881;0,0000035831;0,0000035831;0,0000000000;0,0002031387;0,0011973194;0,0011973194;0,0000000000;629,7300000000;3711,6900000000;3711,6900000000;0,0000000000;-0,0000002800;-0,0000002800;-0,0000002800;0,0000000000;-503,1300000002;-503,1300000002;-503,1300000002;0,0000000000;1055,7900000000;1055,7900000000;1055,7900000000;0,0000000000;0,0000012366;0,0000012366;0,0000012366;CHF
DE000A0KAAA7;VMOB;0,0000000000;0,0012014417;-0,0053215298;-0,0053215298;0,0000000000;0,0000444772;-0,0002025379;-0,0002025379;0,0000000000;0,0000589371;0,0003209981;0,0003209981;0,0000000000;0,0013898802;0,0089350000;0,0089350000;0,0000000000;49867,5100000000;306018,7263806005;306018,7263806005;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;2208,0000000000;2208,0000000000;0,0000000000;0,0000000000;0,0000020528;0,0000020528;EUR
DE000A254MQ4;CRNE;0,0000000000;0,0000000000;;;0,0000000000;0,0000000000;0,0000000364;0,0000000364;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;55,0000000000;55,0000000000;0,0000000000;0,0000000000;0,0000000523;0,0000000523;EUR
DE000A2SD6P3;CRNE;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000292;0,0000000292;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
DE000CB83CF0;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
DE000CB83CF0;VMOB;-0,0011558467;-0,0062766518;;;-0,0000267564;-0,0001022413;-0,0003621988;-0,0003621988;0,0001337808;0,0002853465;0,0005112880;0,0005112880;0,0067945199;0,0193219099;0,0416001899;0,0416001899;117375,3262439025;242649,2262439025;445044,0532818773;445044,0532818773;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;315,9800000000;1155,5800000000;2301,4500000000;2301,4500000000;0,0000003357;0,0000012184;0,0000023330;0,0000023330;EUR
DE000DB5DCW6;VMOB;0,0000000000;0,0007992008;-0,0144613871;-0,0144613871;0,0000000000;0,0000056775;-0,0001133266;-0,0001133266;0,0000000000;0,0000090972;0,0001802681;0,0001802681;0,0000000000;0,0009562904;0,0217213096;0,0217213096;0,0000000000;7506,8800000000;170512,2800000000;170512,2800000000;0,0000000000;0,0000013232;0,0000013232;0,0000013232;0,0000000000;1098,9999999997;1098,9999999997;1098,9999999997;0,0000000000;1223,8900000000;1223,8900000000;1223,8900000000;0,0000000000;0,0000014066;0,0000014066;0,0000014066;EUR
DE000DB7XJC7;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
DE000DB7XJC7;VMOB;0,0027239709;0,0153233221;;;0,0000057118;0,0000320808;0,0000495304;0,0000495304;0,0000005354;0,0000015253;0,0000020096;0,0000020096;0,0002533400;0,0006934250;0,0009195900;0,0009195900;506,6800000000;1386,8500000000;1839,1800000000;1839,1800000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;283,0000000000;283,0000000000;0,0000000000;0,0000000000;0,0000002898;0,0000002898;EUR
DE000DL19T18;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
DE000DL19T18;VMOB;0,0006011422;0,0060441221;-0,0003503328;-0,0003503328;0,0000064547;0,0000591066;0,0000069760;0,0000069760;0,0000035261;0,0000104577;0,0000253788;0,0000253788;0,0003278703;0,0009323703;0,0024902303;0,0024902303;3311,4900000000;9416,9400000000;24333,8020000000;24333,8020000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1123,7700000000;1123,7700000000;0,0000000000;0,0000000000;0,0000010629;0,0000010629;EUR
DE000DL19TX8;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
DE000DL19TX8;VMOB;0,0001500375;0,0072022161;0,0023055333;0,0023055333;0,0000009233;0,0000359820;0,0000185773;0,0000185773;0,0000007418;0,0000020639;0,0000034433;0,0000034433;0,0001315509;0,0003513604;0,0006220283;0,0006220283;697,2200000000;1862,2100000000;3296,7500000000;3296,7500000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
DE000DL19UQ0;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
DE000DL19UQ0;VMOB;-0,0000995520;0,0037977214;;;-0,0000018419;0,0000426005;-0,0000958207;-0,0000958207;0,0000183657;0,0000544731;0,0001096433;0,0001096433;0,0014207600;0,0040403000;0,0094584250;0,0094584250;17049,1200000000;48483,6000000000;101498,8000000000;101498,8000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1111,3100000000;1111,3100000000;0,0000000000;0,0000000000;0,0000010154;0,0000010154;EUR
FGES.EUR;TRES;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0000009987;VMOB;-0,0000593967;-0,0004555455;-0,0018077742;-0,0018077742;-0,0000025425;-0,0000195431;-0,0000614960;-0,0000614960;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;45,0000000000;195,0000000000;600,0000000000;600,0000000000;0,0000000480;0,0000002216;0,0000006331;0,0000006331;EUR
FR0010327007;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0010327007;VMOB;-0,0052122902;-0,0093564451;;;-0,0000029125;-0,0000052767;-0,0000055111;-0,0000055111;0,0000024469;0,0000072667;0,0000105294;0,0000105294;0,0043835600;0,0124657400;0,0179332200;0,0179332200;2191,7800000000;6232,8700000000;8966,6100000000;8966,6100000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;74,7700000000;74,7700000000;0,0000000000;0,0000000000;0,0000000781;0,0000000781;EUR
FR0010611335;VMOB;0,0000000000;0,0000000000;-0,0005746033;-0,0005746033;0,0000000000;0,0000000000;-0,0000103479;-0,0000103479;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;30,0000000000;30,0000000000;0,0000000000;0,0000000000;0,0000000286;0,0000000286;EUR
FR0010941690;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0010941690;VMOB;-0,0000788364;-0,0023793137;;;-0,0000004891;-0,0000321286;-0,0001214303;-0,0001214303;0,0000255316;0,0000697700;0,0001375630;0,0001375630;0,0030684987;0,0087260306;0,0184987311;0,0184987311;23320,5900000000;61398,6568656716;124867,5501089149;124867,5501089149;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;132,3000000000;639,4300000000;639,4300000000;0,0000000000;0,0000001392;0,0000005976;0,0000005976;EUR
FR0011171065;VMOB;0,0000000000;0,0000000000;0,0001073691;0,0001073691;0,0000000000;0,0000000000;0,0000000703;0,0000000703;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0011502830;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
